title,des,url,index
#58 行走丨美国铁路槽点不少，但故事更多,"历史学家托尼·朱特（Tony Judt）在《事实改变之后》当中《铁路的荣光》这个章节写道，「铁路诞生前后人们观看世界的方式发生了转变：1830年之前，人们很少知道外面的世界什么样子。火车和铁路是人类对空间的征服。对空间的征服又导致了对时间的重组。」但事实上，美国国家铁路客运公司（Amtrak）的前董事杜卡基斯（Mike Dukakis）很无奈，「如果你坐过日本的火车，再来看看美国的火车，你会哭的。」
三年多以前，记者杨潇在美国搭乘长途列车，从芝加哥前往旧金山，自东向西穿越六个州，行驶3924公里，全程五十多小时。我们聊了聊美国铁路的荣光时刻、铁路的诞生和对人类社会的影响，以及他的一些其它旅行经历。如果你有有趣的火车旅行经历想分享，欢迎邮件我们etwstudio@gmail.com 或在微博上留言给我们，@声东击西ETW 
Enjoy!
相关链接：
1. 芝加哥到旧金山的观光火车「微风号」 (https://www.amtrak.com/california-zephyr-train)
2. 《国家地理》记者徒步八年走的智者之路见闻博客 (http://learn.outofedenwalk.com/)
3. 《不顾诸神：现代印度的奇怪崛起》 (https://book.douban.com/subject/2301436/)
4. 《拥抱战败：第二次世界大战后的日本》 (https://book.douban.com/subject/26418529/)
5. 杨潇为正午写的文章《坐火车横越美国》 (https://mp.weixin.qq.com/s/xGXz8FHVyRpgRxoMVBETfA)
6. 托尼·朱特《事实改变之后》 (https://book.douban.com/subject/27008294/)当中的章节《铁路的荣光》 
7. 托尼·朱特《战后欧洲史》 (https://book.douban.com/subject/25909032/)
8. 托尼·朱特《沉疴遍地》 (https://book.douban.com/subject/26443813/)
9. foamer：对「铁路迷」 (https://www.urbandictionary.com/define.php?term=Foamer)的另一个称呼。
10. 《哈泼斯》（Harper’s）杂志关于美国铁路杂志封面故事 (https://archive.harpers.org/2014/07/pdf/HarpersMagazine-2014-07-0085001.pdf?AWSAccessKeyId=AKIAJUM7PFZHQ4PMJ4LA&amp;Expires=1524364051&amp;Signature=UEPsGOpM7kAbodpNUBb%2B1tV3sjo%3D)
 Special Guest: 杨潇.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/a056b6d8-3ec3-4742-aa36-8be6a1401488.mp3,11
#57 美剧丨《西部世界》主题公园在此，有没有血腥和色情,"还有几天，HBO的美剧《西部世界》第二季就要开播了。
而我们这次请到的嘉宾杜晨，则超级幸运地真的去了一趟《西部世界》主题公园。这个主题公园是 HBO 在西南偏南（SXSW）展会期间搭建起来的，有酒馆有妓院，有枪战有抢劫。
同样在西南偏南上，一起乱入进“西部世界”的，居然还有马斯克。对，就是特斯拉和SpaceX 的创始人马斯克！
那我们就通过杜晨的讲述，来听一下这个主题公园中究竟有什么，是否也有暴力和色情。当然我们最后也跑题了一下，讨论了我们为什么那么喜欢《西部世界》。
如果你们对这个主题公园有问题要问或者有评论，或对《西部世界》这部美剧有什么想说的，请务必告诉我们。
嘉宾：
杜晨，Pingwest旗下媒体“硅星人”内容负责人，驻硅谷科技记者。
提及名词：
西南偏南，South by Southwest,简称 SXSW, 每年在美国德克萨斯州奥斯汀举行的一系列电影、互动、音乐、科技的盛会
乔纳森·诺兰，Jonathan Nolan，《西部世界》的导演及编剧。著名导演克里斯托弗·诺兰的弟弟
伊隆·马斯克，Elon Musk，连续创业者，特斯拉和SpaceX的创始人和CEO Special Guest: 杜晨.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/8bba6e5b-975e-4784-8274-5a8e2f420908.mp3,12
#56 电影丨除了彩蛋，《头号玩家》还有这些幕后故事,"如果光聊《头号玩家》的那些彩蛋，那也实在太单薄了一点。
这部电影由小说《Ready Player One》改编。这才是我感兴趣的，这部小说本身就和一些硅谷故事纠缠在一起。
本期嘉宾王子元，以及我，都在之前看过这部小说。某种程度上，我们也见证了一丢丢这部小说和硅谷文化纠缠在一起的现象；我们还近距离观察到，在这部电影公映的时间点，其实一些和科技相关的文化和观念正在发生一些“反转”。
所以这期节目里，你能听到一些八卦，一些吐槽，还有我们观察的那些奇怪的科技文化现象。彩蛋让你怀旧，但我们聊的这些信息可不仅仅是怀旧啦。
嘉宾：
王子元，硅谷连续创业者，VR 初创公司 Gala360 创始人。
提及人名：
Marc Andreessen，硅谷著名创业者和风险投资人。浏览器公司网景和著名风险投资公司 Andreessen horowitz 的创始人。
Peter Thiel，硅谷著名创业者和风险投资人。Paypal 联合创始人，Facebook 等诸多著名公司的早期投资人，也是硅谷为数不多支持特朗普的意见领袖。
Ernest Cline，小说《头号玩家》的作者。
约翰·卡马克（John D. Carmack)，游戏界大神级的存在，id Software 创始人之一，开源软件的倡导者。现在为虚拟现实初创公司 Oculus 的首席技术官。
Plamer Luckey，Oculus 创始人，并在2014年将公司以 20 亿美元价格卖给了 Facebook。他也已于 2017 年离开 Facebook。
 Special Guest: 王子元.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/3eed78b5-0230-47f9-bd82-6489ebd8fb07.mp3,13
#55 电影丨和《水形物语》导演面对面，以及《The Post》和媒体业那些事儿,"去年为《时尚先生》（Esquire China）做访谈的时候，并不知道墨西哥导演吉尔摩·德尔·托罗可以借这部奇幻的《水形物语》（The Shape of Water）走这么远，先后拿到了2018年的金球奖和奥斯卡奖最佳导演。这可能也是我在2017年做的最愉快的一次访谈，他异于常人的表达和毫无边界的想象力，帮我打开了另一个世界，丰富了我对于电影的理解。这也是目前中文媒体对他进行的唯一的面对面采访，文章刊发在2018年《时尚先生》2月刊。这部电影也终于在2018年3月16日在中国大陆上映了，我们借此把之前做客友台《文化土豆》的节目分享给大家，也希望大家有机会可以去电影院看这部影片。
节目中聊到的作品信息：
电影 The Shape of Water《水形物语》
豆瓣：https://movie.douban.com/subject/26752852/
电影 Hell Boy《地狱男孩》
豆瓣：https://movie.douban.com/subject/1308851/
电影 Pan’s Labyrinth 《潘神的迷宫》
爱奇艺免费：www.iqiyi.com/v_19rrk2nwjc.html
电影 The Post 《邮报》
豆瓣：https://movie.douban.com/subject/26990609/
电影 All The President’s Men 《总统班底》
优酷VIP：v.youku.com/vshow/idXMjcyNzAyNTg4.html
电影 Mark Felt: The Man Who Brought Down the White House 《马克·费尔特：扳倒白宫之人》
豆瓣：https://movie.douban.com/subject/26657525/
新闻人的八卦书单
凯瑟琳·格雷厄姆的自传《个人历史》
豆瓣：https://book.douban.com/subject/4894612/
本·布莱德利的《最危险的总编辑》/A Good Life
豆瓣：https://book.douban.com/subject/1852500/
Tina Brown 的 The Vanity Fair Diaries
亚马逊：https://www.amazon.com/dp/B06XC4WCJT
盖伊·特立斯/Gay Talese 的《王国与权力》/ The Kingdom and The Power
豆瓣：https://book.douban.com/subject/26832725/
马克·列伊博维奇/Mark Leibovich 的《真实的纸牌屋》/This Town
https://book.douban.com/subject/26378392/
Harold Evans 的 My Paper Chase
亚马逊：https://www.amazon.cn/dp/B002TZ3CE0/
Diana Vreeland 的 D.V.
亚马逊：https://www.amazon.cn/dp/006202440X
这期节目的 intro/outro 音乐都是坂本龙一 andata - Electric Youth Remix
播放: https://music.163.com/#/song?id=512866910
反馈邮箱 zyifan@me.com etwstudio@gmail.com
文化土豆的官网 www.culturepotato.com
声东击西的官网 www.etw.fm
 Special Guest: 益康糯米.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/29b61ce1-610d-48ac-b28c-93b16ad22713.mp3,14
#54 创意丨时尚界从来都没有那么神秘,"时装周渐渐进入尾声了。听过这期之后，你会对时尚业多一点了解，它其实从来没那么神秘。在和Yvonne对谈的这期节目中你将听到，
时尚界为何对波点百用不厌？
Supreme如何把脏乱差的街区变成了时尚潮人聚集地？
「你现在追随的潮流，我20年前已经玩过。」这句老话依然应验。
Gucci为什么成了潮人追逐的新品牌？追随 laid-back chic 的人都是谁？
浮夸的美国总统夫妇其实穿着上是最保守的。
为什么一个品牌活不活得下去，关键在于线下？
人们把「法国风」过于神话了吗？
时尚一定要对社会议题表态么？
嘉宾：
奕方（Yvonne），精品业并购总监，时尚美容专栏作家
相关链接：
1. Yvonne奕方的微博 (https://weibo.com/lifewithyvonne?topnav=1&amp;wvr=6&amp;topsug=1)  
2. Yvonne奕方的微信公众号，lifewithyvonne
3. Yvonne的新书《拎得起》 (https://book.douban.com/subject/27125380/) 
4. 关于巴黎人究竟什么样的一本书《How To Be Parisian Wherever You Are》 (https://book.douban.com/subject/25885949/)
5. 喜欢买优衣库的人大概都知道她 《Parisian Chic》  (https://book.douban.com/subject/6049010/) 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/d6055852-ea97-4a61-8b9c-78db0375d8e9.mp3,15
#53 行走丨一场旅行带来的天翻地覆（下）,"在“996”工作方式盛行的中国，听一位创业公司创始人讲她一次旅行给她人生和生活带来的巨大变化，显得特别可贵。
这是这次访谈的下集。嘉宾是豌豆荚/轻芒/光涧的联合创始人崔瑾。她讲述了她在旅行中寻找自我和生活意义的旅程。我们也想听到你记忆深刻的旅行故事。欢迎来信（etwstudio@gmail.com）或者在各种社交媒体(微博，声东击西ETW；微信和instagram，etwstudio)上找到我们。
背景音乐信息
1. Native American Flutes &amp; the sounds of Nature丨Jessita Reyes
2. The Daybreak-The sounds of Yosemite丨Tim Heintz,Charlie Bisharat
 Special Guest: 崔瑾.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/5a425abf-d290-4fa9-bee9-db986306b5ba.mp3,16
#52 行走丨一场旅行带来的天翻地覆（上）,"在“996”工作方式盛行的中国，听一位创业公司创始人讲一次旅行给她人生和生活带来的巨大变化，显得特别可贵。
这期节目的嘉宾是豌豆荚/轻芒/光涧的联合创始人崔瑾。她讲述了她在旅行中寻找自我和生活意义的旅程，这次对话也令我非常有启发。
因为最近也在思考相关问题，并看到了一本很好的书。这本书是一位在德国纳粹集中营存活下来的心理医生写的，一并在下面链接中推荐给大家。如果你有想分享的经历，或者有问题问嘉宾，也欢迎来信或在各种社交媒体上告诉我们。
相关信息：
1. 访谈中提到的“七日战争”为口误，应为“赎罪日”战争；
2. 访谈中提到的民族为Druze
3. 应该是约旦国王是贝都因人，不是沙特
4. 大流散博物馆 The Diaspora Museum (https://www.bh.org.il/) 墙上的那句话是：To remember the past, to live the present, to trust the future.
5. Man's Search for Meaning丨Viktor E. Frankl (https://www.amazon.com/gp/product/080701429X/ref=oh_aui_search_detailpage?ie=UTF8&amp;psc=1)
引用背景音乐
1. Psalms 104 sung in ancient Hebrew | ברכי נפשי את ה' - תהלים ק""ד (https://www.youtube.com/watch?v=--UABwqW9Sg)
2. Duo clarinet guitar 丨Yamma Ensemble  יפו - איסטנבול - אנסטרומנטלי - אנסמבל יאמה (https://www.youtube.com/watch?v=2gr7kOo4sXk)
3. 1 Hour of Arabian Music and Middle Eastern Music丨Derek&amp;Brandon Fiechter (https://www.youtube.com/watch?v=kpJIt4_DW6U&amp;t=0s&amp;list=PLK39yGEhUBtFR-IpJsWD4YSnbPbNaoKc3&amp;index=4) 
4. Fire of Your Spirit丨Sarah Liberman (https://www.youtube.com/watch?v=l6LyTE3Cibw) Special Guest: 崔瑾.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/8e095d62-3103-499b-a185-23013e6c0db3.mp3,17
#51 城市丨未来的办公空间什么样？,"19世纪末之前，不存在现代意义上的白领阶层。
电话和打字机的出现，把办公室文化从口头文化变成了书写文化。
WeWork和其它共享办公空间的出现，让整个世界变得布鲁克林化。
毫无疑问，如何工作在很大程度上取决于你的工作场所。鉴于人们一生当中大部分时间都要在工作中度过，你不可能不关注这个话题。欢迎来信跟我们聊聊你理想中的办公空间。
相关链接：
1. 《隔间：办公室秘史》(Cubed: A Secret History of the Workplace) (https://book.douban.com/subject/25793382/)
2. 纽约出现的女性合作办公空间The Wing (https://www.the-wing.com/)
3. 广告人创意人热衷的合作办公空间Neue House (http://neuehouse.com/)
4. 纽约时报：The WeWork Manifesto: First, Office Space. Next, the world.  (https://www.nytimes.com/2018/02/17/business/the-wework-manifesto-first-office-space-next-the-world.html)
5. 位于纽约的作家和剧作家使用的合作办公空间Paragraph (http://www.paragraphny.com/) 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/ac2dd3ba-c188-4370-9557-838897aa6604.mp3,18
#50 电影丨等了40年，米妮终于拿到了星光大道的星星,"90年以来，米妮先后在超过70部电影中亮相，成为世界范围内影响力最大的动画形象，也终于于上周在洛杉矶的星光大道上有了自己的星星。这个存在了半个世纪之久的著名景点星光大道有哪些奇闻逸事？它对整个好莱坞究竟意味着什么？
希望下一次你有机会到洛杉矶星光大道，能想起我们跟你聊的这些事儿。记得去找找米妮那颗星星，或者你喜欢的其他演员。
相关链接：
1. 星光大道上的第一个华裔影星黄柳霜 (https://zh.wikipedia.org/wiki/%E9%BB%84%E6%9F%B3%E9%9C%9C)
2. 迪士尼每年1月22日的波点日 (https://www.facebook.com/events/142800432544297/)
3. 时尚界从米妮当中获得的灵感 (https://www.instagram.com/minniestyle/)
4. 星光大道上所有艺人的名单 (https://en.wikipedia.org/wiki/List_of_stars_on_the_Hollywood_Walk_of_Fame)
5. 星光大道上的提名程序 (http://www.walkoffame.com/pages/nominations) Special Guest: Allen .
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/d8f7ab92-0c46-44b7-817c-2c93940759ab.mp3,19
#49 投资丨你真的了解比特币吗？,"人们经常拿比特币和历史上的荷兰的「郁金香热」做比较，这是准确的吗？这期节目请来理财手绘视频忍者ATM (https://weibo.com/u/6256838334?topnav=1&amp;wvr=6&amp;topsug=1)创作者张一帆来分享他对比特币投资的经历和观察，以及年轻人究竟该怎么理财。
相关链接：
1. 忍者ATM (https://weibo.com/u/6256838334?topnav=1&amp;wvr=6&amp;topsug=1)
2. 忍者ATM根据本期节目制作的手绘视频《求求你们别再说比特币是郁金香了》 (http://www.miaopai.com/show/dXggZs0kLBJyC6oxtFWZ4uLtdzIdMtwQ9hspFg__.htm)
3. 关于比特币的一部纪录片《The Rise and the rise of Bitcoin》 (http://www.imdb.com/title/tt2821314/)
4. 关于郁金香热的一部电影《Tulip Fever》 (http://www.imdb.com/title/tt0491203/?ref_=fn_al_tt_1)
5. ETF 投资平台 Vanguard (https://investor.vanguard.com/home/?WT.srch=1&amp;cmpgn=PS:RE)
6. 专门讲述ETF的播客Trillions (https://itunes.apple.com/us/podcast/trillions/id1318276878?mt=2)
7. 占领华尔街之后诞生的没有佣金的股票交易平台Robinhood (https://robinhood.com/)
8. 零钱理财平台 Acorns (https://www.acorns.com/) 
9. 虚拟货币交易平台 Coinbase (https://www.coinbase.com/)
10. 此前可以用比特币购买游戏的平台 Steam (http://store.steampowered.com/) Special Guest: 益康糯米.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/8e41bee0-de26-4dec-9845-63fef2db4371.mp3,20
#48 硅谷程序员为什么要掺和政治,"政治总是一个充满争议的话题。为什么在硅谷两耳不闻窗外事的程序员开始关心政治了，在这个过程又会有什么样的思想转变和新发现？这次我们请来了硅谷华人协会的创始人和前会长 Alex（陈志华），以及在硅谷长期报道当地新闻的叶文多，来聊聊对于在美国的普通华人而言，参与政治意味着什么。
嘉宾只代表其个人观点。
相关链接：
SCA5  (https://zh.wikipedia.org/wiki/SCA5)法案，是于2015 年于加州参议院提出的第五号加州宪法修正案，试图让公立大学在录取学生时考虑种族、性别和族群的因素。因为会减少华裔入学率而被华裔所反对。
亚裔细分法案 (https://www.zhihu.com/question/41465633) 该法案要求从2017年7月1日开始，加州公共高等教育系统，医疗系统针对亚裔和原籍亚太平洋岛国居民，额外增加对血统族裔详细情况的等级。
Fisher诉德州大学案 (https://cn.nytimes.com/education-career/20160624/supreme-court-affirmative-action-university-of-texas/zh-hant/) 白人女性Fisher在申请德州大学时被拒，却发现其他种族肤色的学生分数更低却被录取，因此以美国宪法第十四修正案为依据，将学校告上法庭。最高法院最后以4比3没有支持Fisher的主张，认为招生官可以把族裔作为一个考虑因素，但是警告大学并不是所有的平权行动都符合宪法规定。
李孟贤 (https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%AD%9F%E8%B4%A4)，旧金山第43任市长，也是旧金山第一位民选华裔市长，于2017年12月12日去世。
“平权法案”（Affirmative Action）与费雪案：什么是真正的公平
 (https://zhuanlan.zhihu.com/p/21495846)
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/8a609c1e-dda8-4e22-956f-c805fef703c7.mp3,21
#47 电影丨导演和粉丝，谁才是星球大战的原力？,"星球大战已经像一年一度的贺岁片，成了每年年末的固定期待。1月5日，第八部星球大战《最后的绝地武士》也在中国正式公映。日益老去的X世代和拥抱未来的千禧一代之间可以通过星战衔接吗？这一次我们请来了老朋友，位于洛杉矶的星战粉丝和影评人Allen，和我们聊聊他参加过的两次全球首映礼，以及他为何对星战第八部又爱又怨～
相关链接：
- 对话周黎明：星球大战40年了，这才是真正的粉丝经济 (http://www.etw.fm/star-wars-celebration-fans-economy)
- 和谷大白话聊迪士尼 (http://www.etw.fm/gudabaihua-disney-d23)
- 谷大白话采访的星战八幕后的中国英雄 (https://weibo.com/1788911247/FA3fgh3hk?type=repost)
- Slashfilm 做的星战八导演Rian Johnson的采访 (http://www.slashfilm.com/rian-johnson-last-jedi-spoiler-interview/)
- Kylo Ren演员Adam Driver的另一部影片 While We're Young (https://movie.douban.com/subject/5997157/)
- 星球大战外传《侠盗一号》在线播放 (https://v.qq.com/x/page/q0023bxz52m.html) Special Guest: Allen .
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/b755ee33-08fd-466d-8e80-61d7fa1c6426.mp3,22
#46 欢迎来到2018,"2017年我们去了很多地方旅行，做了很多报道，看到一些人做过不同寻常的事情或有了一段非凡经历，也听到了更多的谎言和真相。我们尝试用几个关键词回顾我们看到的2017，也给出一份推荐的电影和书的清单，它们总是能在艰难时刻治愈我们。欢迎来到2018。
相关推荐：
- 讲述少女青春期成长经历的电影《伯德小姐》 (https://movie.douban.com/subject/26588314/)
- 讲述《硅谷》男主角 Kumail Nanjiani 自己恋爱经历的电影《大病》（The Big Sick） (https://movie.douban.com/subject/26884892/)
- HBO 美剧《大谎小事》（Big Little Lies） (https://movie.douban.com/subject/25953429/)
- 《汉密尔顿》作者荣·切诺（Ron Chernow）的新书《格兰特》（Grant） (https://www.amazon.com/Grant-Ron-Chernow-ebook/dp/B06W2J89PV/ref=tmm_kin_swatch_0?_encoding=UTF8&amp;qid=1514054347&amp;sr=8-1)
- 讲述癌症传记的社科图书《众病之王：癌症传》 (https://book.douban.com/subject/20507206/)
- 讲述一个热爱国际象棋小正太的成长之旅 Searching for Bobby Fischer（中文被译为《王者之旅》） (https://movie.douban.com/subject/1298591/) 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/145fe4d5-5c62-4bb1-91ea-d6b37d2ba66a.mp3,23
#Extra 比特币和ICO的黑幕与风险,"比特币接近2万之后又连续大跌，卖冰茶的long island iced tea Corp昨天改名LongBlockchain Corp之后，股价翻了5倍。上一次看到如此两级的景象大概就是2000年了。这期番外篇继续了上次对于比特币的探讨，你可以听到创业者Charlie揭秘比特币和ICO背后的故事。 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/7de6f8e9-500c-4d6f-afe6-794b0cdc69ae.mp3,24
#45 技术丨比特币暴涨，骗局还是未来？,"比特币是过去这几周最热门的话题了。摩根大通CEO杰米·戴蒙认为这是骗局，比郁金香热还糟糕。小牛队老板 Mark Cuban讲，如果你想赔钱就去玩。该如何理解这个诞生了十年之久但依然非常陌生的事物？它究竟改变了什么？我们请来区块链的创业者Charlie聊一聊。
相关信息：
- 在硅谷看懂区块链：亚马逊和Google也会被颠覆吗 (https://36kr.com/p/5069751.html)
- 杰米·戴蒙认为比特币是骗局 (https://www.bloomberg.com/news/articles/2017-09-12/jpmorgan-s-ceo-says-he-d-fire-traders-who-bet-on-fraud-bitcoin)
- 一部关于《郁金香热》（Tulip Fever）的电影 (http://www.imdb.com/title/tt0491203/) 
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/09224add-99c8-4fc7-95f4-9c75f5c3b04d.mp3,25
#44 城市丨广告牌、天际线和公共空间,"北京城最近开始轰轰烈烈地拆除楼宇招牌。拆除广告牌的事情是北京独有的吗？广告牌对一个城市意味着什么？天际线究竟又是一个什么概念？我们请专业人士来聊一聊。
相关链接和推荐
- 黄璟璐提到的意大利中世纪城镇圣吉米尼亚诺 (https://en.m.wikipedia.org/wiki/San_Gimignano)，以中世纪建筑，尤其是城外数公里就可看见的塔楼闻名
- 在北京正确地安装一块招牌 (https://36kr.com/p/5107350.html?from=singlemessage&amp;isappinstalled=0)
- Life Between Buildings by Jan Gehl (https://www.amazon.com/Life-Between-Buildings-Using-Public/dp/1597268275)
- The Image of the City by Kevin Lynch (https://www.amazon.com/Image-Harvard-MIT-Joint-Center-Studies/dp/0262620014/ref=sr_1_1?s=books&amp;ie=UTF8&amp;qid=1513527267&amp;sr=1-1&amp;keywords=The+Image+of+the+City)
- Good City Form by Kevin Lynch (https://www.amazon.com/Good-City-Form-MIT-Press/dp/0262620464/ref=sr_1_1?s=books&amp;ie=UTF8&amp;qid=1513527318&amp;sr=1-1&amp;keywords=Good+City+Form)
- Learning from Las Vegas by Robert Venturi (https://www.amazon.com/Learning-Las-Vegas-Forgotten-Architectural/dp/026272006X/ref=sr_1_1?s=books&amp;ie=UTF8&amp;qid=1513527342&amp;sr=1-1&amp;keywords=Learning+from+Las+Vegas)
- The Death and Life of Great American Cities by Jane Jacobs (https://www.amazon.com/Death-Life-Great-American-Cities/dp/0679644334/ref=sr_1_2?s=books&amp;ie=UTF8&amp;qid=1513527365&amp;sr=1-2&amp;keywords=The+Death+and+Life+of+Great+American+Cities)
出场嘉宾
黄璟璐，建筑师，在纽约工作，毕业于哥伦比亚大学建筑学院。
姜伯源，建筑师，在纽约工作，试图在物理空间里探寻精神的庇护所。 Special Guest: 黄璟璐.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/70b0ad1e-3853-49b3-9f37-9d689e8e7d04.mp3,26
#43 城市丨一群耶鲁毕业生为什么要跑到纽约开餐厅？,"一百多年来，以复杂口味著称的中国餐在漂洋过海来到美国后也变得不那么中国。这种情况正在改变，不断涌现的新派中国餐厅正在开启中餐在美国的另一时代。一群耶鲁大学毕业的年轻人也加入到了这场变革中。他们不单想做出能想起家乡的食物，还想成为全球城市文化的一部分。
出场嘉宾：
- 赵勇，耶鲁大学环境学院博士休学。Junzi Kitchen（君子食堂）联合创始人，CEO
- 柏鸣，耶鲁大学艺术学院平面设计硕士。联合创始人，君子食堂艺术总监
- Lucas Sin，耶鲁大学本科认知心理学毕业，君子食堂厨艺总监
更多了解：
- 2014年的纪录片《寻找左宗棠鸡》 (http://www.thesearchforgeneraltso.com/)
- 张晶: Shake Shack创始人、纽约餐饮大王Danny Meyer的故事 (https://mp.weixin.qq.com/s/TlcBU3Na-j1us2F24a7jcg)
- 美食杂志Lucky Peach的中国城特辑 (https://www.amazon.com/Lucky-Peach-Issue-Peter-Meehan/dp/193807307X)
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/0fb96f23-f9b9-4952-a538-dccf4c76c1eb.mp3,27
#42 城市丨我们为什么热爱城市？,"这期节目的录制是偶然。和之后发生的一切相比，节目中聊到的美好瞬间略显微弱，但同样可以激起一些思考：我们究竟因为什么选择在一个地方工作和生活？为什么年轻人那么喜爱大城市？为什么在城市中走路这件事这么重要？城市为什么能够放大人的创造力？纽约为什么让人念念不忘？
相关链接：
- 《美国大城市的死与生》 (https://book.douban.com/subject/1326833/)
- 关于《美国大城市的死与生》作者的纪录片《Citizen Jane：Battle for the City》 (https://www.youtube.com/watch?v=Fwf5h3MIdRs)
- Paul Graham的《市井雄心》（Cities and Ambition） (http://www.paulgraham.com/cities.html)
- 哈佛大学教授爱德华·格莱泽的《城市的胜利》 (https://book.douban.com/subject/20373351/)
- 平面艺术家Vahram Muratyan的畅销书《巴黎 v.s. 纽约》 (http://parisvsnyc.blogspot.com)
- 诗人、作家北岛的《城门开》讲述了13年后回到北京，从故乡变成了异乡人 (https://book.douban.com/subject/5269439/)
- 纽约皇后区博物馆的展览《Never Built New York》，讲述那些没有被建造的纽约 (http://www.queensmuseum.org/2016/10/never-built-new-york)
- Monocle出版的城市旅行指南 (https://monocle.com/shop/books/travel-guides/)
- Moviepass (https://www.moviepass.com/)
- 阿西莫夫的有声书 (https://www.audible.com/search?searchAuthor=Isaac+Asimov)
- 旧金山的火灾以及被驱逐者 (http://www.etw.fm/articles/san-francisco-chinatown-history)
 Special Guest: 黄璟璐.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/efe15a9a-af08-4209-ba89-36ff79dfca60.mp3,28
#41 文化丨太过遣词造句，就成了美图秀秀【朱宜：在纽约当编剧】,"编剧朱宜在纽约9年，写了十几部长戏，几十部短戏，用英文写作，排中英版本。她的新作《A Deal》(中文名《杂音》)即将于11月15日在纽约外百老汇的Urban Stages上演。这部戏讲述了一对中国夫妇骄傲于他们为女儿提供的自己梦想中的生活，却突然发现女儿变成了危险的陌生人。朱宜在节目中聊了这部戏诞生的背景，为何用非母语写作令她更自由，以及中美在戏剧创作上的差异。位于纽约的听众在微博关注「声东击西ETW」并转发相应微博，有机会得到戏票。
节目中提到的关键信息：
《A Deal》买票地址：http://urbanstages.org/adeal (http://urbanstages.org/adeal) 地址：259 W 30th St, New York, NY
朱宜个人网站 https://www.zhuyizhuyi.com/ 
朱宜创作的在美国演出过的11个短剧作品集：《Alien of Extraordinary Ability》 (https://www.amazon.com/Alien-Extraordinary-Ability-Collected-Short/dp/1511441844/ref=sr_1_1?ie=UTF8&amp;qid=1510292785&amp;sr=8-1&amp;keywords=Alien+of+Extraordinary+Ability+zhu+yi)
《我是月亮》 (https://www.zhuyizhuyi.com/single-post/2017/10/04/I-AM-A-MOON-%E6%88%91%E6%98%AF%E6%9C%88%E4%BA%AE)，国家大剧院（北京）小剧场，2018年1月11日-1月14日 
乌镇戏剧节上的Gob Squad的《西方社会》（Western Society (https://vimeo.com/83678412)）trailer: https://vimeo.com/83678412
朱宜推荐的每年秋天纽约的演出Fall for dance (https://www.nycitycenter.org/About/our-programs/fall-for-dance/) https://www.nycitycenter.org/About/our-programs/fall-for-dance/ 
朱宜推荐的位于布鲁克林Bam的Next Wave Festival (https://www.bam.org/programs/next-wave-festival) https://www.bam.org/programs/next-wave-festival Special Guest: 朱宜.
",https://aphid.fireside.fm/d/1437767933/8dd8a56f-9636-415a-8c00-f9ca6778e511/5852d158-478a-4357-b95c-225b865b4f70.mp3,29
